Tweet,etiqueta
La apertura de la inmensa mayoría del comercio local anima calles y plazas de la provincia  👉 https://t.co/WfRTRU4wp8 #Desescalada #DesescaladaResponsable #desescalar #coronavirus #COVID19 #Covid_19 #COVIDー19 #Huesca #AltoAragon #Aragon https://t.co/oX6kTd1LaG,1.0
"Recuerda que, en caso de que tengas cualquier tipo de duda sobre el #COVID19, puedes consultar nuestra web, con información general y recomendaciones para todos 💻🌡️   #YoMeQuedoEnCasa  #BarcelonaVisitsYou❤️  https://t.co/6LzoTu16q9 https://t.co/l4VmB31LQl",1.0
Viajar: Las formas de viajar que se van a imponer después del Covid-19 https://t.co/k7xVDBmYCt #Viajar #Viajes #Viajeros #Turismo https://t.co/FFeYx1PAfj,-1.0
#ReporteCoronavirus | Colombia suma más de 11 mil contagios por Covid-19 https://t.co/RwjhHhYZbd,1.0
"Entre 60 y 70 sellos editoriales, en riesgo de quiebra https://t.co/wLb6kC9yKq",-1.0
"#TeInteresa | El @imssjalcontigo tendrá mil 560 camas para atender a personas enfermas de Covid-19 en estado de regular a grave, esto al alcanzar la reconversión total de sus dos hospitales. https://t.co/NkpLYP3MUZ",-1.0
"""El periódico estadounidense The New York Times será muy famoso pero ahora procedió con escasa ética"". @lopezobrador_ desechó informaciones difundidas por periódicos extranjeros que ventilaron que el gobierno oculta cifras de muertos por el #Covid_19 https://t.co/LioB5KAeW9",-1.0
"El consejero presidente del @INEMexico, @lorenzocordovav, expresó que la emergencia sanitaria causada por la pandemia de #Covid19 pone en riesgo a la democracia.  https://t.co/v452tGJFoD",-1.0
"📰 #MÉXICO | COVID-19 ""Miedo oculta muertes en la Central de Abasto"".   https://t.co/mogSjGEDDM  #Noticias #Coronavirus #COVID19 #Pandemia #CrisisSanitaria #Latinoamérica #Iberoamérica #AméricaLatina #COVID19Latam",-1.0
@JorgeLara1 @JTrianaT @MiguelPenaflor @AnniaGomezNL @ectorjaime @iniloc @kenialopezr @JosefinaSLP @RicardoAlemanMx @LupitaMurguiaG @AdrianaDavilaF @FeliFerMacias Y entonces????. ¿Quién permitió???. Y quién debe castigar??? #12Mayo @senadomexicano @Mx_Diputados #NoALaMilitarizacion #militarizacion #coronavirus #Covid_19 #COVID #abogados #SigamosEnCasa #StayHome #Dia57 https://t.co/aP6SPH61QX,-1.0
"Los sanitarios, preocupados por la sensación de 'falsa seguridad' ante la Covid-19 https://t.co/mEGhTOSxCj",-1.0
Este jueves participamos en el webinar de @enrichinchina seguro que es muy interesante. Precisamente estamos desarrollando una herramienta predictiva con AI para hacer frente al #Covid_19 https://t.co/yabOVJkgkh,1.0
¿Tienen que incluirse en el Plan de Seguridad y Salud las medidas preventivas para proteger a los trabajadores del contagio por Covid-19?⬇️  https://t.co/CfIRlMZoLT https://t.co/1ryczH85j1,1.0
"@stylomari Hola Mari, debido a las circunstancias actuales del COVID-19 en España, así como en el resto del mundo, HBO España ha parado las actividades de doblaje de sus series. Por ahora, seguiremos estrenando nuestro contenido en versión original con subtítulos en español.",1.0
"Alejandro Casanovas, CEO de apser, habla en el Heraldo de Aragón de cómo apser ha afrontado la crisis de la COVID-19 #cloudcomputing #covid19 https://t.co/xrr1WSsmAe",-1.0
📍Regreso a la actividad empresarial: Biometría aplicada al control y prevención del #COVID_19   📆 15 de mayo  ⏰ 9:30 horas  📥Inscripciones en formacion@camarasalamanca.com https://t.co/oUuuC0iIXh,1.0
El continente americano bate récords: solo en EE.UU. hay más de 80.000 muertes por Covid-19  https://t.co/NXdhw7wjjU  Enviado desde @updayESP,-1.0
"""Ellos ya habían hecho los deberes y habían estudiado, no porque fueron más listos sino porque tuvieron un susto. Y nosotros el susto lo tenemos ahora"", explica Carles Martínez @CMRVirologyNerd @IcahnMountSinai   El milagro coreano con @luis_quevedo en ▶️ https://t.co/HTZy3ufEDp https://t.co/8cIs8eaMjk",1.0
"🔬📲@ximopuig  y la consellera @capasvil presentan este miércoles, a las 12h, las 41 iniciativas científicas e innovadoras seleccionadas para luchar contra la #COVID19  🔴Inscríbete aquí  https://t.co/2tBqmbt6OY https://t.co/hmgW4WpvQ9",1.0
"🗞️ #NoticiasAmorYAmargura | ⚫ Desde ayer Ntros. Titulares están escoltados por el Guión de Ánimas y el Estandarte con un lazo negro de luto, en memoria de todos los fallecidos por el COVID-19 🙏🏼 Por la misericordia de Dios descansen en paz, AMEN 📸 Sarabel Jiménez Jiménez https://t.co/YNFarUqQ1h",1.0
"Le pedimos al Consejero de Políticas Sociales @albertoreyero más transparencia con los datos de la #Covid_19 en personas con Discapacidad. Para poder colaborar, junto con los colectivos y @CERMI_Madrid  en los planes decdesescalada que dependen de su gobierno. Hilo #Asamblea 👇 https://t.co/7Brvh38THM",1.0
ARAG analiza cómo se puede adaptar la jornada por deberes de cuidados relacionados con el Covid-19 https://t.co/ZyhfDFmpyB,1.0
"Si solo tienes tiempo para leer una cosa hoy, no lo dudes. Este artículo de @Alfons_ODG y @NicolaKSch sobre los rescates de la banca pública a las empresas es canela en rama 👇 https://t.co/zyiZ5qZ9Nk",1.0
Que el covid tiene algo que nos asemeja a la población latinoamericana... 😂 Sólo el covid no? El hecho de ser personas no tiene nada que ver... Hostia lo de Ayuso en serio es para escribir un libro con más páginas que el de Rajoy,1.0
"La confesión de @IdiazAyuso sobre el coronavirus: ""El covid-19 ha sido lo mejor y lo peor que me ha pasado"" ▶https://t.co/U9DUQbmJKG https://t.co/tpUMimIsFY",1.0
#DIRECTO Coronavirus🔴 Wuhan realizará test a sus once millones de habitantes en un plazo de diez días   ➡https://t.co/CS42OoqwKd https://t.co/6N4m2fy2Ez,1.0
"NANO MESA, AGRADECIDO | @Nanomesa23, en las https://t.co/j3RzkMbdm1 tras la vuelta al trabajo y el fin del confinamiento #Covid_19:  ➖""Seguimos trabajando con muchas ganas. Muy agradecido por todo el esfuerzo de los trabajadores del club, para hacer más fácil nuestro trabajo"". https://t.co/NbfrXMjWSM",1.0
Un estudio de @Afundacion_org revela que diversificaron sus formas de entretenimiento durante la fase más estricta del confinamiento https://t.co/3cNLWGan7O,-1.0
Al menos cinco pacientes con COVID-19 murieron en un incendio en un hospital de San Petersburgo - Infobae https://t.co/pV4D9EFyB1,1.0
[ESP]🚛 Se reanudan los servicios de recogida de residuos voluminosos y de reutilización  Se llevará a cabo cada miércoles. Tras el parón provocado por la crisis del Covid 19 se recomienda llamar al teléfono 900 840 230 antes depositar cualquier residuo voluminoso. https://t.co/1cUXdWvtFF,-1.0
Ocho casos más de Covid-19 y #Venezuela suma 422 contagios confirmados - https://t.co/ox4jcGP0Li https://t.co/zOxy5Ps02w #PandemiaEnCrecimientoVzla,1.0
"La mayoría de las terrazas de hostelería ayer se utilizaron bien, pero algunas estaban a rebosar... no podemos olvidar que el coronavirus sigue ahí y no podemos permitirnos ir hacia atrás en la pandemia! #responsabilidad #Covid_19 https://t.co/6gR7NMVzip",1.0
✅ En el blog del @CreCeadac del #Imserso en Madrid se analiza el abordaje humanista practicado en el centro a pacientes de #COVIDー19 atendidos en estos dos últimos meses por nuestros profesionales. ➡️ https://t.co/zz0bjAKO9o https://t.co/S4MmpNfkMw,1.0
"Escucha el último episodio de mi podcast: COVID-19 y Bancos de Leche Humana, cómo seguir ayudando a nuestros prematuros. https://t.co/NGB28OcIiH",1.0
"📝✔️ Sexo, idade, lugar de residencia, data de inicio de síntomas, ámbito de posible exposición nos 14 días previos... Son algúns dos detalles que as comunidades autónomas deberán achegar desde hoxe para garantir a vixilancia epidemiolóxica da Covid-19. 👇 https://t.co/6XjVe95cx5",1.0
EL AYUNTAMIENTO ULTIMA UN PAQUETE DE MEDIDAS PARA PALIAR LAS CONSECUENCIAS ECONÓMICAS DEL COVID-19 - Diario Guadalquivir @AytoArjona https://t.co/NM7VxBxoZv,1.0
Ayuso diciendo que el virus se llama COVID-19 porque es del 19 de diciembre. https://t.co/KWfsg1ADPm,-1.0
"El receptor de acetilcolina: una diana farmacológica para COVID-19 ?, por el Académico el Dr. José Miguel Ortiz Melón. Una de las cosas que sorprende en la infección Covid-19 es la cantidad y variedad de síntomas clínicos asociados que la caracteriza. https://t.co/SRWmi7Zrkv https://t.co/l9KmuqBPyT",-1.0
Más de 10.700 sanitarios positivos por COVID en Madrid y 375 pendientes de confirmar https://t.co/Z8GkOR5MIM https://t.co/aVtfpHoNyk,1.0
"@ManuelA36194504 @Uber_ES @carlosvillasz @Uber Por todo esto y mucho más, tengo serias dudas de que a la vuelta a la normalidad, los vehículos se encuentren en perfecto estado, desinfectados de COVID-19 y con EPI.  Los “responsables de flota” son unos incompetentes de libro.",1.0
Los transportistas catalanes de mercancías por carretera se reivindican en medio de un “descenso importante” por la COVID-19 - https://t.co/yJyvPzAWRV https://t.co/cFLi35dgUq,1.0
"@JGarciaArriaza científico del CSIC. Lidera desarrollo de  vacuna española contra Covid bajo sucesión de contratos temporales. Como él, cientos de miles de trabajadores temporales públicos precarios @ContigoYlosTuyos por todos @JesusCalleja @Ruben_Amon https://t.co/C2dkF4XFjU",1.0
Coronavírus: Covid-19: Infarmed alerta para testes rápidos falsificados no mercado europeu https://t.co/GEFOBE6ScN,-1.0
Coronavírus: Covid-19: Infarmed alerta para testes rápidos falsificados no mercado europeu https://t.co/4Xs91VHkLE,-1.0
"@Zayraleticia1 Así tardaaan, ahorita por lo de covid más porque hacen un proceso de sanidad pero si te va a llegar 🙊 jajajajajaja en la página principal te aparece una parte donde dice check in, métete todos los días para que te den puntitossss",1.0
¡Nuestros investigadores no paran! La Unidad CRIS de Terapias Avanzadas de la Paz trabaja en aplicar tratamientos que ya se han empleado con éxito en #cáncer infantil para combatir el #Covid_19.   https://t.co/UUOs6qSpYP   #FondoCOVID #investigación @antonio81460709 @L4CLaPaz,-1.0
"@AirEuropa te cancela el vuelo y te deja sin reembolso,  luego dicen de las compañías low cost... De Vergüenza #COVID",-1.0
HOSBEC elabora su propia guía con protocolos anti-Covid para hoteleros via @hosteltur https://t.co/wvEuZ6cpdU,1.0
@JavierPitt @Hipertextual Por eso pido que se contraste ... Covid times 😰,-1.0
🌱Hoy celebramos el #DiaInternacionaldelaEnfermería y os queremos dar las gracias porque habéis demostrado vuestro compromiso y capacidad de sacrificio en estas circunstancias tan difíciles. 👨‍⚕️👩‍⚕️ #DíadelaEnfermería #Covid_19 https://t.co/5i0v4Pj2YH,1.0
🔷COVID-19 - DESESCALADA  Recomendaciones apertura terrazas y veladores 🥤🧋🥛🥂  #LoEstamosConsiguiendo #SéPrudente #Coronavirus #COVID19 https://t.co/OtaWCXjl7C,1.0
Infarmed alerta para testes falsificados de covid-19 na Europa https://t.co/UVUy1f7jOY https://t.co/7WLP8J8eL8,-1.0
Reinaldo Sánchez: “Corrijamos los errores del pasado mejorar muchas cosas frente al COVID-19” https://t.co/D9kOBvxnsz #QuedateEnCasa,1.0
"Los TEDAX, que han realizado 28 intervenciones en Logroño por Covid, han evitado que ocho pacientes se fuguen del Hospital San Pedro y de los centros de salud https://t.co/jglV995N83",1.0
"EL COVID-19 facilita a los extranjeros comprar propiedades en Orlando El brote del coronavirus en Florida, específicamente en Orlando, no ha podido con los promotores inmobiliarios que están decididos a que la ola de inversión https://t.co/kMpn0LYLhM #economía",1.0
CSIF exige reforzar plantillas y reconocer el Covid-19 como enfermedad profesional https://t.co/KF1RtbgS9g,1.0
"Las residencias de mayores han sido doloroso centro de la pandemia de #Covid-19. Las #enfermeras han estado ahí, al lado de los más débiles, nuestros padres y abuelos. Hay que seguir pidiendo un número suficiente de enfermeras en los centros sociosanitarios #DíadelaEnfermería☝️ https://t.co/fw90Rm83jb",1.0
"FDA y una clara recomendación 🧐🧐🧐🧐 “P: ¿Debo tomar ivermectina para prevenir o tratar el COVID-19? R: No. Aunque existen usos aprobados para la ivermectina en personas y animales, no está aprobada para la prevención o el tratamiento del COVID-19”  https://t.co/WJ5mSErFq3",1.0
"Al menos cinco pacientes con Covid-19 murieron este martes en un incendio en una UCI de un hospital de San Petersburgo, informaron los servicios de emergencia de la segunda ciudad de Rusia.  «Según datos preliminares, como resultado del incendio en el … https://t.co/B6tUxUgj3L",1.0
"El presidente Vladímir Putin anunció ayer en videoconferencia que, para evitar que la economía se hunda del todo, no habrá más días no laborables adicionales en adelante en la lucha contra el COVID-19 y que deja a los territorios del país la potest… https://t.co/0VqfK6LBLa",-1.0
Os dejamos la entrevista de @AnaMoriyon  en  #ElComercio a .@AngelaVallina . Un repaso a la actualidad política de Asturias en la que reprocha la mezquindad de las derechasEn tiempos de #COVID plantea la necesidad de recuperar producciones que deben ser consideradas estratégicas https://t.co/Oijy4PLznN,-1.0
"Hoy podría haber un repunte en casos de COVID-19, dice Bukele: «No significa que la cuarentena no funciona», asegura https://t.co/J7ykVY5Bxp https://t.co/POHtI2zY7q",1.0
El Gobierno de Pedro Sánchez prorroga hasta el 24 de mayo los controles en las fronteras interiores para asegurar la desescalada. #Covid_19,1.0
"A ver, tengo una duda, Me asaltaron, y me robaron mi INe y mis tarjetas, fui al ine a sacar una nueva, esta cerrado por covid, fui al banco a sacar alguna tarjeta nueva, no puedo por que no tengo INE... llegados a este punto que hago...",-1.0
¿Por qué el covid-19 es más letal en hombres? Los científicos ya tienen una pista sólida https://t.co/AeUBYnnNNT,-1.0
"El Covid culmina una década de retroceso económico en Venezuela: ""Es un desastre nunca visto en la región"" https://t.co/FWECDHGCnR",-1.0
"✏️ Aquí tenéis un resumen del procedimiento de notificación y evaluación del personal perteneciente a Educación sensible en relación al COVID-19 que deba incorporarse el 18 de mayo, con enlace a los documentos.  👉 https://t.co/uU8ByvtuoY  #YoSoyUSTEA #LaEscuelaQueQueremos",1.0
"@harmanfelipe Es bueno recordarle al alcalde que se debe tomar medidas aisladas para la ciudadanía del común en villavicencio, sin tener en cuenta la contaminación por covid-19 en la cárcel de muestra ciudad, son pocos los casos por fuera del penal.",1.0
¿Por qué el #covid-19 es más letal en hombres? Científicos tienen una pista https://t.co/34kDj6QIXq,-1.0
"#Covid_19. Ayer me pasaron vídeos y fotos sobre mi ciudad que ya ha pasado a fase 1. Me da pena. Había gente adulta pero sobretodo, jóvenes, muchos jóvenes. Las calles llenas, terrazas completas... Reconozco que no estoy en total acuerdo en cómo el Gobierno ha gestionado esto...",1.0
El bueno de mi ordenador no se entera de nada y me ha hecho este bonito recordatorio. Habría sido un #Cannes2020 muy especial. Un año pasa rápido! #volveremos #cine #COVID https://t.co/tt1wiOZlcp,1.0
¿Por qué no es eficaz que uses guantes al salir a la calle? En la lucha contra el COVID-19 es importante conocer la manera correcta de protegerse  https://t.co/nsrTZmXBz4,1.0
COVID: Infección y Protección  Ver más 👉 https://t.co/gIqqZOsc13  ¡Inscríbete!  #COVID #Coronavirus #Síntomas #Prevención #Desinfección #Protocolos #Seguridad #Curso #Formación #Online #CampusOnline #TusCursosFormativos https://t.co/GdbVZ807tP,1.0
El presidente de EE.UU. termina una conferencia de prensa sobre la #COVIDー19 después de enfrentarse con periodistas y decirles que hacen preguntas “desagradables”.   #coronavirus #TrumpPressConference   https://t.co/W240tWhMKF,-1.0
"@Wertyalord1 @SWRFernando @SWRFernando2 @AntonioMaestre Ostia si...pero tampoco me pareció muy correcto amenazar la legislatura ER y además votar NO aunq sus motivos nada tenian q ver con #Covid_19 , no me parecía el momento oportuno, debilita el gobierno",1.0
"🎥 ""El gobierno de Vara ha querido colar en un decreto-ley de medidas urgentes para hacer frente a la #Covid-19 las subvenciones a los agentes sociales más representativos. Van a conceder antes ayudas públicas a sindicatos y patronal que a las PYMES""  @lorecarcaboso en #Pleno18 https://t.co/HrH4zKfmMK",1.0
"O yo soy muy listo, o la gente es muy tonta.  #coronavirus #COVID",-1.0
"Reconocido laboratorio producirá 1.000 millones de vacunas de covid-19 para 2021. Yo intuía que ya la tenían. Del grupo de los DONADORES para hacer el virus, y van a producir la vacuna? Qué tan casual! https://t.co/As9jFPJSur",-1.0
Desde #SeGReVuni volvemos con #PorLxsConfinadxs Esta iniciativa reune lecturas del #confinamiento hechas desde la #perspectivafeminista y que buscan observar las maneras en las que las diferentes violencias machistas actúan en el contexto que ha provocado el #Covid-19.,-1.0
#Pandemia | ¡Hermoso! Mattel lanza juguetes para honrar a trabajadores de primera línea que luchan contra el COVID-19.- https://t.co/m0imJCqdiU _(,1.0
ℹ️ Guías para la reducción del contagio por el coronavirus SARS-CoV-2 en el sector turístico.  https://t.co/RFsTkQTs38 https://t.co/d3RDnEkdh0,1.0
Comercios y edificios públicos libres de COVID-19: el plan de Las Rozas para garantizar la seguridad https://t.co/nLyJibUTL5,1.0
Colas de hambre en Madrid y Ayuso gastando en videos en lugar de asegurar comida a los madrileños muy jodidos por el covid-19 https://t.co/ccWCftjPEG,-1.0
"@YeniVilcatoma2 Ja, ja, ja. Hagan titulares en otro momento, respeten la crisis que vive el mundo por el COVID 19, ha llegado para exterminar a la humanidad.",-1.0
La falta de un gen del pangolín puede tener la clave para la vacuna humana contra la COVID-19 https://t.co/wGcFRluGvR,1.0
😟🔴 #IMPORTANTE: El Gobernador de #BCS dijo que #México necesita la entrada de capital privado y advirtió que si se requiere que tomemos deuda “hay que hacerlo” 💸 🔍 Aquí los detalles 👇 https://t.co/7rh6k7PZBC,1.0
Estudio explica por qué el covid-19 afecta más a los hombres: Su sangre tiene mayores niveles de enzima clave para la infección | https://t.co/isLpOYMDD1 https://t.co/tsc2OtgBJh,1.0
Los inversores dan la espalda a los fondos 'value' en la crisis del coronavirus https://t.co/IarjCtaaHs,-1.0
Complejo y difícil! A @TeoGarciaEgea @pablocasado_ y compañía les va a estallar la cabeza. #Covid_19 #covid2019 https://t.co/0CsInB0gus,-1.0
"@SeruShink @Vright13 @eekepasa No sé cómo estarán llevando todo esto con el covid, pero preguntadle al tutor y que os indique la lista de empresas con las que URJC tiene convenio. También os digo que yo intenté contactarlas y muchas ni existían y el resto no respondieron",1.0
"Por Covid-19 pobreza laboral 45.8% y 9 millones más a la miseria  “56% de la población, para alcanzar los 70 millones de mexicanos en esa situación (pobreza)   ⁦@Soy_AngelesA⁩  https://t.co/HXJXdheUIg",-1.0
Turismo flexibiliza la justificación de las subvenciones al fomento de la calidad por la crisis del COVID-19,1.0
Un motín se produce en la mayor cárcel de Bolivia por un posible contagio de covid-19 | https://t.co/isLpOYMDD1 https://t.co/cDdr82dw9I,1.0
#COVID-19: #Bélgica entra en una nueva fase del #desconfinamiento. Reabren comercios y se permiten reuniones en casa de cuatro personas. Pero el Gobierno pide prudencia. https://t.co/u1TcJj7CN9,1.0
"El gran consumo, pharma y e-commerce marcan el ritmo logístico en la crisis del Covid-19. 🚚 #ecommerce #retail #transporte #logistica  👉 https://t.co/vSMnwhgjRI https://t.co/6V3rYtBHtc",1.0
"Qué es más peligroso y mortal?  • El Covid-19 con sus 4,1 millones de afectados en el mundo y sus 286.000 muertes  • El Gran Confinamiento que paraliza la economía y genera la pérdida de 195 MM de empleo y duplica la desnutrición mundial a 1.850 MM de personas  Su respuesta:",-1.0
"😷🔵 #IMPORTANTE: El pasado fin de semana se notó la prudencia de los ciudadanos que sí permanecen en sus casas, mucho más que cuando se celebró el “Día del Niño” 🏠👨‍👩‍👦 AQUÍ EL REPORTE👇 https://t.co/R5mzn13TLf",1.0
"La OMS que le pida recomendamos a las mentes maestras del @MINSAPma ya que tienen el mejor protocolo para la extinción del COVID-19, China le queda chiquito en conocimientos 👍 https://t.co/M51npEQtav",1.0
"@eldiariodedross Hola,acabo de ver qué el covid-19 se puede transmitir por los ojos, debido a lo cual,el primer doctor que falleció era oftalmólogo, creo que valdría la pena hablar sobre el tema.. saludos 😊",1.0
"@elnuevoherald En Vzla, Maduro aprovecha el covid-19 para hacer del país una gran cárcel. No es igual estar en cuarentena en Vzla, que en otro país, la poca comida es asequible para muy pocos,  servicios de luz y agua prácticamente no existen, ahora sin gasolina. El mundo calla.",1.0
"PAINT NET ESTABA PADRE, PERO YA LA COBRAN Y NO LA PIENSO PAGAR. PORQUE SOY POBRE, TENGO DEUDAS Y NO PARECE QUE VAYA A MORIR DE COVID",-1.0
"el ICO niega y aquí el #fraude que una empresa (empresas miles) que lucha por levantar cabeza con una  situación delicada, ya antes  del Covid-19, no entran dentro de los parametros de concesión credito sí estabas luchando antes con el estado de alarma te hundo te jodo y ya #ICO",-1.0
"En España el gobierno controla muy bien los medios de comunicación, pero fuera se habla de España sin pelos en la lengua, este es el caso de la CNN que tacha de mentiroso a @sanchezcastejon por dar información falsa sobre los datos de los test del #COVID y su ranking. https://t.co/6vFfQA1MmS",-1.0
¿Alguien estaba buscando tema para una novela negra que pasase durante el confinamiento?   https://t.co/nZyt7bvGJj,-1.0
@ejeda02 Tú si que tienes covid 😝,1.0
"@PierreTronos También leí que la ingeniería genética sería una solución contra el VIH, quizás también lo puede ser contra el Covid-19, eso sí resalto que no soy virología, por lo tanto no puedo asegurar lo que leo.",1.0
Hombre de 108 años sobrevive a COVID-19 en Nuevo México - https://t.co/nR8g7SByPN #GoogleAlerts,1.0
@Sergio_Valech @gabrielboric El desenmascaro fue a RD y Boric es Convergencia Social son de FA pero partidos distintos QUE MANERA DE EXPRESAR WBÁ O SIN TENER IDEA 👎de acuerdo Gabriel les ha quedado anchísima la realidad al protagonismo parlamentario El gobierno RESUCITÓ CON EL COVID-19 gracias a Mañalich 👎,-1.0
@gorkaotxoa Otra más para el panel de expertos mundiales en #Covid_19 https://t.co/zvJkheJyA0,1.0
COVID-19. Viviendo una experiencia vital y social única: aprendizajes para el futuro #SabinAzua  @bmasistrategy Reflexiones aquí ➡️ https://t.co/DhpgnpLrqq,1.0
@EEN_unav @enrichinchina Ha sido muy interesante @EEN_unav  Gracias por la información de @enrichinchina ahí estaremos. Precisamente estamos trabajando en una herramienta predictiva para hacer frente al #Covid_19,1.0
EL CORONAVIRUS SE ESTÁ AUTODESTRUYENDO DICE AUTORIDAD MUNDIAL GRACIAS A DIOS LA MEJOR NOTICIA https://t.co/Yh3PvmqByr,1.0
¡Esperanzador! China no reporta muertes por Covid-19 en casi un mes https://t.co/62vXn8OVAL  #FuriaBolivarianaImbatible #Mazo300ConChávezPorSiempre https://t.co/vXFeharsGV,-1.0
"EEUU, con 1,3 millones de casos y 80.000 muertos, sigue culpando a China por la Covid-19 - https://t.co/osdsPfKC23 (@Cooperativa)",-1.0
Fallece un hombre de 55 años y aumenta a 125 las víctimas mortales por COVID-19 en Ourense https://t.co/kOooT9olDd,-1.0
"¡FESTEJAN 10 DE MAYO! Vecinos del #Edomex denunciaron el baile de cumbias, que llamaron #CovidFest, realizado por decenas de personas.   https://t.co/Ih82XjvUOr",1.0
"⛅️¡Buenos días y #FelizMartes! 🚑Hoy, 12 de mayo, es el #DíaInternacionalDeLaEnfermería. 🧡No podemos más que agradecer su trabajo y entrega, especialmente durante la pandemia de la #Covid_19. 🏥Gracias por vuestra humanidad y por hacer que nadie se sienta solo en los hospitales https://t.co/Q4V3DsYib3",1.0
Cárcel de Leticia sería el foco de COVID en Putumayo. A la fecha hay casi 90 casos entre reclusos y funcionarios. Urge que en todas las cárceles del país se instalen hospitales temporales y reclusos liberados vayan a cuarentena para no poner en riesgo a toda la comunidad,-1.0
"Que pedo con tanto zancudo, a este paso esta mas fácil que me de zika a covid.",1.0
#Coronavirus Venezuela 🇻🇪: 👇🏻👇🏻👇🏻 https://t.co/r9703bRpsH,1.0
"Excelente, para aplicarlo pruebas masivas YA, para recetar la Ivermectina el Covid tiene que ser positivo. https://t.co/7PLnjeQ9Wx",1.0
😷🚨 REPORTAN usuarios del transporte público de #LosCabos que NO se está respetando el límite permitido de pasajeros 🚌🔍 AQUI LOS DETALLES 👇 https://t.co/nCXUoLtpgP,1.0
Cárcel de Leticia sería el foco de COVID en Putumayo. A la fecha hay casi 90 casos entre reclusos y funcionarios. Urge que en todas las cárceles del país se instalen hospitales temporales y reclusos liberados vayan a cuarentena para no poner en riesgo a toda la comunidad,-1.0
Un centenar de agentes y entidades debaten el futuro de la vivienda en el País Vasco tras el COVID-19 #macroeconomiapolitica  #vivienda #crisis https://t.co/a4HtlFoTsH,-1.0
"📌En EspaÑa los primeros en cobrar millones de euros en ayudas ante la pandemia del #COVID fueron las televisiones,más de 15M€  Menuda suerte tenemos!  De ahí q a diario tengamos una información imparcial,veraz y real,en el país,porq ya sabemos q toda la prensa del mundo miente!",-1.0
"CAF aprobó otros $337,5 millones a Ecuador ante emergencia del covid-19 https://t.co/N6K2bLb3S6",1.0
"@Yolanda_Diaz_ hoy hace 49 días en #ErteSinCobrar con dos niñas y siendo mi trabajo el único ingreso en mi casa, ""nadie va a quedar atrás"" dijeron ustedes...  @bancosantander no me aplaza la hipoteca @empleo_SEPE  @sanchezcastejon  #Covid_19  #ertessincobrar  #ERTE",1.0
"En unas semanas saldrá de imprenta un volumen de relatos escritos durante el estado de alarma. Se titula #ALARMA, reúne a 26 escritores, he tenido el honor de participar y sus beneficios se destinarán a apoyar la lucha contra la Covid-19. Tomad nota. #ResistirEsVencer https://t.co/qAcqX9Jfxu",1.0
¡Solución para evitar el acercamiento entre personas en las residencias!  Gracias a nuestro sistema de #localización podemos saber que personas están cerca de otras y controlar contagios por acercamiento #covid-19  Más información: https://t.co/lJ5Fry9j19 https://t.co/s4enrLaFIs,-1.0
"“Toma mi máscara, tú la necesitas más”. Campaña de E.E. U.U. donde artistas digitales, se unen para apoyar a quienes están en la primera línea contra el Covid-19.  La idea es que quien pueda donar máscaras de protección al personal médico, lo haga. Es el momento. #TakeMyMask https://t.co/QsSnEe3hfB",1.0
"@MonicaCC18 @elcuaracom En las noticias dijeron que en Costa Rica hasta el domingo tenían 7 fallecidos por el Covid-19 y nosotros que somos menos población tenemos más, creo que tiene que ver con la cultura, somos un país indiciplinado.",1.0
"Los muertos por violencia en el #TriánguloNorte de #Centroamérica han bajado en medio de la pandemia. Sin embargo, la violencia doméstica es un tema al que deben poner atención los gobiernos.  https://t.co/NXjsxSX9rB",-1.0
"@elpais_espana En Vzla, Maduro aprovecha el covid-19 para hacer del país una gran cárcel. No es igual estar en cuarentena en Vzla, que en otro país, la poca comida es asequible para muy pocos, los servicios de luz y agua prácticamente no existen, ahora sin gasolina. La UE calla.",1.0
"Llegan los juicios telemáticos ante la Covid-19: Granada, Barbastro y Santander han sido las ciudades pioneras en vistas virtuales https://t.co/t6XfTRdiu9 Veremos cómo funciona",1.0
Conoce cuáles son los pasos para registrarse en el plan especial de repatriación por la emergencia del COVID-19 #11May https://t.co/banY4R341H,-1.0
"🚨 ¡Nuevo #coronabulo en forma de #phishing!  Si te llega un SMS para realizar una autoevaluación de la COVID-19, ¡cuidado! Dirige a una web falsa del Ministerio de Sanidad  y descarga el malware.  ¡Mucho cuidado con el phishing 🎣! https://t.co/BLi3UMQ1J5",1.0
"Secuelas post Covid-19: Los neumólogos comenzarán en junio las revisiones a pacientes que se infectaron ➡ Aunque la mayoría de los afectados no tendrá ningún daño, entre un 5%/10% de los que tuvieron cuadros más graves puede presentar quistes aéreos. https://t.co/qXCLEmKmrG",-1.0
"@HolyFinance Me interesa también si tiene planeado algún tipo de remuneración al accionista (buyback o dividendo), pero entiendo que no te van a poder responder hasta que se aclare el horizonte post-COVID! Gracias @HolyFinance.",1.0
@pinshos @eldiarioes N95 es un estándar americano que filtran 95% y ffp2 (92%) lo usamos más en España pero son prácticamente iguales en cuanto a filtración y protección. Los sanitarios en los hospitales utilizan éstas y las ffp3 para tratar a pacientes covid.,1.0
🔷COVID-19- DESESCALADA  Recomendaciones Lugares de Culto ⛪️⛪️  #LoEstamosConsiguiendo #SéPrudente #Coronavirus #COVID19 https://t.co/QD5gAj7s1D,1.0
"El Covid culmina una década de retroceso económico en Venezuela: ""Es un desastre nunca visto en la región"" https://t.co/RIcsGm2guV",-1.0
